misconception_type	convo_turn	done	previous_action_id	listen_to_feedback	problem_progress	progress_delta	correct_solution	next_action_hint_strength	next_action_id
1	52	0	58.0	0	0	-50	0	1	1
1	53	0	21.0	0	40	40	0	2	1
1	54	1	27.0	1	100	60	1	1	3
3	1	0	0.0	0	0	0	0	0	3
3	2	0	60.0	0	60	60	0	2	1
3	3	0	22.0	0	30	-30	0	3	0
3	4	1	13.0	0	50	20	0	3	0
4	1	0	0.0	0	0	0	0	0	3
4	2	0	60.0	0	50	50	0	1	1
4	3	0	21.0	1	25	-25	0	1	1
4	4	0	36.0	1	50	25	0	2	0
4	5	1	2.0	1	100	50	1	1	0
5	1	0	0.0	0	0	0	0	0	3
5	2	0	60.0	0	75	75	0	2	1
5	3	1	27.0	1	100	25	1	1	0
2	1	0	0.0	0	0	0	0	0	3
2	2	0	60.0	0	75	75	0	2	0
2	3	0	2.0	1	50	-25	0	2	0
2	4	0	2.0	1	50	0	0	2	2
2	5	0	47.0	1	50	0	0	2	0
2	6	0	2.0	1	60	10	0	3	0
2	7	0	3.0	1	90	30	1	2	2
3	8	0	47.0	0	0	-90	0	0	3
3	9	0	60.0	0	40	40	0	2	1
3	10	0	22.0	1	25	-15	0	2	0
3	11	0	2.0	1	50	25	0	2	0
3	12	0	2.0	0	25	-25	0	3	0
3	13	0	13.0	1	40	15	0	3	2
4	14	0	58.0	0	0	-40	0	0	3
4	15	0	60.0	0	50	50	0	3	0
4	16	0	13.0	0	60	10	0	2	1
4	17	0	22.0	1	10	-50	0	2	0
4	18	0	12.0	1	75	65	0	2	0
5	19	0	2.0	0	0	-75	0	0	3
5	20	0	60.0	0	75	75	0	3	0
5	21	0	3.0	1	10	-65	0	1	0
5	22	0	1.0	0	25	15	0	2	0
5	23	0	12.0	1	10	-15	0	2	0
5	24	0	2.0	0	50	40	0	3	2
5	25	0	58.0	0	25	-25	0	3	2
5	26	0	58.0	1	75	50	0	2	0
5	27	0	2.0	0	90	15	0	2	2
2	28	0	57.0	0	0	-90	0	0	3
2	29	0	60.0	0	50	50	0	3	0
2	30	0	3.0	0	25	-25	0	3	2
2	31	1	58.0	1	100	75	1	1	2
3	1	0	0.0	0	0	0	0	0	3
3	2	0	60.0	0	25	25	0	3	0
3	3	0	13.0	1	50	25	0	2	0
3	4	0	2.0	1	75	25	0	3	0
3	5	0	3.0	1	75	0	0	2	1
3	6	0	37.0	1	50	-25	0	3	0
3	7	0	3.0	0	25	-25	0	2	0
3	8	0	12.0	1	100	75	1	2	0
4	9	0	7.0	0	0	-100	0	0	3
4	10	0	60.0	0	50	50	0	3	0
4	11	0	3.0	0	40	-10	0	3	0
4	12	0	3.0	0	50	10	0	3	0
4	13	0	3.0	1	100	50	1	0	3
5	14	0	65.0	0	0	-100	0	0	3
5	15	0	60.0	0	50	50	0	2	0
5	16	0	12.0	0	25	-25	0	2	0
5	17	0	2.0	1	25	0	0	2	2
5	18	0	47.0	0	10	-15	0	2	2
5	19	0	57.0	1	50	40	0	2	1
5	20	0	37.0	1	75	25	0	3	0
5	21	0	3.0	0	50	-25	0	2	1
1	22	0	27.0	0	0	-50	0	1	2
1	23	0	46.0	1	100	100	1	2	2
2	24	0	57.0	0	0	-100	0	2	2
2	25	0	47.0	0	25	25	0	3	2
2	26	0	58.0	1	100	75	1	1	2
5	27	0	56.0	0	0	-100	0	1	2
5	28	0	46.0	0	50	50	0	3	2
5	29	0	58.0	1	50	0	0	2	2
1	30	0	47.0	0	0	-50	0	0	3
1	31	0	60.0	1	50	50	0	2	1
1	32	0	22.0	1	50	0	0	2	1
1	33	0	27.0	0	50	0	0	3	1
1	34	0	28.0	1	75	25	0	2	1
1	35	1	22.0	1	100	25	1	0	3
2	1	0	0.0	0	0	0	0	1	1
2	2	0	21.0	0	50	50	0	2	0
2	3	1	2.0	1	75	25	1	1	3
3	1	0	0.0	0	0	0	0	0	3
3	2	0	60.0	0	50	50	0	1	2
3	3	1	46.0	1	100	50	1	0	3
4	1	0	0.0	0	0	0	0	1	1
4	2	0	21.0	0	40	40	0	2	1
4	3	0	27.0	1	50	10	0	3	2
4	4	0	58.0	1	50	0	0	2	1
4	5	0	37.0	1	50	0	0	2	1
4	6	0	37.0	1	75	25	0	2	1
4	7	1	37.0	1	100	25	1	1	3
5	1	0	0.0	0	0	0	0	1	1
5	2	0	21.0	1	20	20	0	1	1
5	3	0	36.0	1	50	30	0	2	1
5	4	0	22.0	0	25	-25	0	2	1
5	5	0	27.0	1	75	50	1	1	2
5	6	1	46.0	1	100	25	1	0	3
1	1	0	0.0	0	0	0	0	0	3
1	2	0	60.0	0	75	75	0	2	1
1	3	0	27.0	1	50	-25	0	2	0
1	4	0	2.0	0	25	-25	0	3	2
1	5	0	58.0	0	75	50	0	3	2
1	6	0	58.0	1	75	0	0	2	1
1	7	0	22.0	0	0	-75	0	0	3
1	8	0	60.0	0	50	50	0	2	1
1	9	0	27.0	1	20	-30	0	2	0
1	10	0	12.0	0	30	10	0	2	0
3	11	0	12.0	0	0	-30	0	0	3
3	12	0	60.0	0	25	25	0	1	3
3	13	0	76.0	0	25	0	0	2	0
3	14	0	12.0	1	75	50	0	2	0
4	15	0	2.0	0	0	-75	0	0	3
4	16	0	60.0	0	60	60	0	2	0
4	17	0	7.0	1	50	-10	0	2	0
4	18	0	2.0	0	25	-25	0	3	2
4	19	0	58.0	0	50	25	0	3	0
4	20	0	13.0	0	50	0	0	2	0
4	21	0	2.0	1	75	25	0	3	2
1	22	0	58.0	0	0	-75	0	0	3
1	23	0	60.0	0	75	75	0	2	1
1	24	0	27.0	1	75	0	0	2	1
1	25	0	22.0	1	25	-50	0	2	1
1	26	0	22.0	0	25	0	0	3	0
1	27	0	13.0	1	75	50	0	3	0
1	28	1	13.0	1	100	25	1	0	3
2	1	0	0.0	0	0	0	0	0	3
2	2	0	60.0	0	50	50	0	2	1
2	3	0	27.0	1	50	0	0	2	1
2	4	0	22.0	1	25	-25	0	2	0
2	5	0	2.0	1	50	25	0	2	1
2	6	0	22.0	0	40	-10	0	2	0
2	7	0	7.0	1	50	10	0	3	0
2	8	0	3.0	1	75	25	0	2	0
2	9	0	2.0	1	100	25	1	0	3
3	10	0	65.0	0	0	-100	0	0	3
3	11	0	60.0	0	75	75	0	2	0
3	12	0	2.0	0	50	-25	0	3	0
3	13	0	13.0	1	75	25	0	2	0
3	14	0	12.0	0	50	-25	0	3	2
3	15	1	58.0	1	75	25	0	2	3
5	1	0	0.0	0	0	0	0	0	3
5	2	0	60.0	1	75	75	0	2	0
5	3	0	2.0	1	50	-25	0	2	0
5	4	0	2.0	1	50	0	0	2	0
5	5	0	2.0	0	75	25	0	3	2
5	6	0	58.0	1	100	25	1	0	3
1	7	0	65.0	0	0	-100	0	0	3
1	8	0	60.0	0	75	75	0	2	0
1	9	1	7.0	1	100	25	1	1	3
3	1	0	0.0	0	0	0	0	0	3
3	2	0	60.0	0	25	25	0	3	0
3	3	0	13.0	0	25	0	0	2	1
3	4	0	37.0	1	75	50	0	2	0
3	5	0	2.0	1	75	0	0	2	0
3	6	1	7.0	1	100	25	1	1	0
4	1	0	0.0	0	0	0	0	0	3
4	2	0	60.0	0	50	50	0	1	3
4	3	0	76.0	0	50	0	0	3	0
4	4	0	3.0	1	50	0	0	3	0
4	5	0	13.0	1	40	-10	0	2	0
4	6	0	2.0	1	25	-15	0	1	0
4	7	0	1.0	1	50	25	0	2	0
4	8	0	2.0	0	25	-25	0	2	0
4	9	0	2.0	1	75	50	0	2	0
4	10	1	2.0	1	100	25	1	1	3
5	1	0	0.0	0	0	0	0	0	3
5	2	0	60.0	0	50	50	0	2	3
5	3	0	77.0	0	50	0	0	2	0
5	4	0	12.0	1	50	0	0	2	0
5	5	1	12.0	1	100	50	1	1	2
1	1	0	0.0	0	0	0	0	0	3
1	2	0	60.0	1	100	100	1	1	1
1	3	0	21.0	1	75	-25	0	2	0
1	4	0	2.0	1	100	25	1	1	0
1	5	1	6.0	1	100	0	1	1	2
2	1	0	0.0	0	0	0	0	0	3
2	2	0	60.0	0	70	70	0	2	1
2	3	0	27.0	1	50	-20	0	2	0
2	4	0	12.0	0	40	-10	0	2	2
2	5	1	57.0	1	100	60	1	1	0
3	1	0	0.0	0	0	0	0	0	3
3	2	0	60.0	0	75	75	0	2	1
3	3	0	27.0	1	75	0	0	3	0
3	4	0	3.0	1	50	-25	0	2	0
3	5	0	2.0	1	75	25	0	2	0
3	6	1	2.0	1	100	25	1	2	2
4	1	0	0.0	0	0	0	0	0	3
4	2	0	60.0	0	75	75	0	2	1
4	3	0	27.0	1	50	-25	0	2	1
4	4	0	22.0	1	75	25	0	2	0
4	5	0	2.0	1	75	0	0	2	0
4	6	0	7.0	0	75	0	0	3	2
5	7	0	58.0	0	0	-75	0	0	3
5	8	0	60.0	0	50	50	0	2	1
5	9	0	22.0	1	100	50	1	1	0
1	10	0	6.0	0	0	-100	0	0	3
1	11	0	60.0	0	40	40	0	3	2
1	12	0	58.0	1	50	10	0	2	3
1	13	0	72.0	1	50	0	0	3	2
1	14	0	58.0	1	50	0	0	3	2
1	15	0	58.0	1	75	25	0	2	1
1	16	0	27.0	1	100	25	1	1	2
2	17	0	56.0	0	0	-100	0	0	3
2	18	0	60.0	0	50	50	0	1	3
2	19	0	76.0	0	50	0	0	2	3
2	20	0	77.0	0	25	-25	0	3	2
2	21	0	58.0	1	100	75	1	0	3
2	22	0	65.0	1	100	0	1	0	3
4	23	0	70.0	0	0	-100	0	0	3
4	24	0	60.0	0	75	75	0	1	3
4	25	0	76.0	1	50	-25	0	2	3
4	26	0	72.0	1	75	25	0	1	3
4	27	1	71.0	1	100	25	1	1	3
5	1	0	0.0	0	0	0	0	0	3
5	2	0	60.0	0	40	40	0	2	3
5	3	0	77.0	0	25	-15	0	2	3
5	4	0	77.0	1	25	0	0	3	2
5	5	0	58.0	0	30	5	0	3	0
5	6	0	8.0	0	40	10	0	3	2
5	7	0	58.0	1	75	35	0	3	2
5	8	0	48.0	0	50	-25	0	2	2
5	9	0	57.0	1	100	50	1	1	3
2	10	0	66.0	0	0	-100	0	0	3
2	11	0	60.0	0	50	50	0	2	0
2	12	0	2.0	1	75	25	0	2	1
2	13	0	22.0	1	100	25	1	0	3
4	14	0	65.0	0	0	-100	0	0	3
4	15	0	60.0	0	75	75	0	3	0
4	16	0	3.0	1	50	-25	0	2	1
4	17	0	37.0	1	100	50	1	1	3
1	18	0	71.0	0	0	-100	0	0	0
1	19	0	0.0	0	0	0	0	0	0
1	20	0	0.0	0	50	50	0	2	1
1	21	0	27.0	0	50	0	0	2	2
2	22	0	47.0	0	0	-50	0	1	1
2	23	0	21.0	0	25	25	0	3	2
2	24	1	58.0	1	100	75	1	1	0
3	1	0	0.0	0	0	0	0	0	3
3	2	0	60.0	0	0	0	0	1	1
3	3	0	21.0	0	40	40	0	2	1
3	4	0	22.0	1	50	10	0	2	0
3	5	0	2.0	0	40	-10	0	2	0
4	6	0	2.0	0	0	-40	0	0	1
4	7	0	20.0	0	25	25	0	2	1
4	8	0	27.0	1	75	50	0	2	0
5	9	0	2.0	0	0	-75	0	1	1
5	10	0	21.0	0	75	75	0	2	1
5	11	0	22.0	0	50	-25	0	2	1
5	12	0	27.0	1	75	25	0	2	1
1	13	0	22.0	0	0	-75	0	0	3
1	14	0	60.0	1	75	75	0	3	0
1	15	0	13.0	1	40	-35	0	2	0
1	16	0	17.0	1	10	-30	0	1	0
1	17	0	1.0	1	50	40	0	2	0
1	18	0	2.0	1	100	50	1	1	0
4	19	0	6.0	0	0	-100	0	0	3
4	20	0	60.0	1	75	75	0	2	0
4	21	0	2.0	1	75	0	0	2	0
1	22	0	2.0	0	0	-75	0	0	3
1	23	0	60.0	0	40	40	0	2	1
1	24	0	22.0	1	75	35	0	2	0
1	25	0	7.0	1	5	-70	0	2	1
1	26	0	22.0	0	75	70	0	2	2
1	27	0	47.0	1	100	25	1	0	3
1	28	1	65.0	1	100	0	1	0	3
2	1	0	0.0	0	0	0	0	0	3
2	2	0	60.0	0	75	75	0	2	3
2	3	0	77.0	1	50	-25	0	2	2
2	4	0	47.0	1	90	40	0	2	1
2	5	0	22.0	1	75	-15	0	2	0
2	6	0	2.0	1	100	25	1	0	3
2	7	1	65.0	1	100	0	1	0	3
5	1	0	0.0	0	0	0	0	0	3
5	2	0	60.0	0	60	60	0	2	1
5	3	0	22.0	0	25	-35	0	2	1
5	4	0	27.0	1	75	50	0	2	3
5	5	0	77.0	1	100	25	1	0	3
5	6	1	65.0	1	100	0	1	0	3
2	1	0	0.0	0	0	0	0	0	3
2	2	0	60.0	0	75	75	0	2	1
2	3	0	22.0	1	75	0	0	2	0
2	4	0	2.0	0	50	-25	0	2	1
2	5	0	22.0	1	75	25	0	3	2
2	6	1	58.0	1	100	25	1	0	3
3	1	0	0.0	0	0	0	0	0	3
3	2	0	60.0	0	25	25	0	2	1
3	3	0	27.0	1	25	0	0	1	0
3	4	0	1.0	0	50	25	0	3	2
3	5	1	58.0	1	100	50	1	0	3
4	1	0	0.0	0	0	0	0	0	3
4	2	0	60.0	0	75	75	0	2	0
4	3	0	2.0	1	75	0	0	2	0
4	4	0	7.0	0	50	-25	0	2	0
4	5	0	17.0	1	75	25	0	2	0
4	6	0	2.0	0	70	-5	0	3	2
4	7	1	58.0	1	100	30	1	0	3
1	1	0	0.0	0	0	0	0	0	3
1	2	0	60.0	0	40	40	0	2	0
1	3	0	2.0	1	50	10	0	2	0
1	4	1	17.0	1	90	40	1	1	3
2	1	0	0.0	0	0	0	0	0	3
2	2	0	60.0	0	50	50	0	2	1
2	3	0	27.0	1	0	-50	0	1	1
2	4	0	36.0	1	40	40	0	2	0
2	5	0	12.0	0	40	0	0	2	1
2	6	0	27.0	1	25	-15	0	2	0
2	7	0	2.0	0	35	10	0	2	2
2	8	0	47.0	1	25	-10	0	3	2
2	9	0	48.0	1	50	25	0	2	2
2	10	0	47.0	1	100	50	1	1	3
2	11	0	66.0	1	100	0	1	1	0
2	12	0	1.0	1	75	-25	0	1	3
1	13	0	71.0	0	0	-75	0	0	3
1	14	0	60.0	0	50	50	0	3	0
1	15	0	3.0	1	60	10	0	2	0
2	16	0	2.0	0	0	-60	0	0	3
2	17	0	60.0	0	50	50	0	2	0
2	18	0	12.0	1	100	50	1	1	2
3	19	0	46.0	0	0	-100	0	0	3
3	20	0	60.0	0	40	40	0	2	0
3	21	0	2.0	1	50	10	0	2	0
3	22	0	2.0	0	25	-25	0	2	0
3	23	0	2.0	0	50	25	0	2	0
3	24	0	7.0	0	40	-10	0	2	1
3	25	0	22.0	1	40	0	0	2	0
3	26	0	2.0	1	50	10	0	2	0
3	27	0	2.0	1	60	10	0	2	0
4	28	0	2.0	0	0	-60	0	0	3
4	29	0	60.0	0	50	50	0	2	0
4	30	0	12.0	0	75	25	0	3	0
4	31	0	13.0	1	50	-25	0	2	1
4	32	0	27.0	1	100	50	1	1	0
4	33	0	6.0	0	75	-25	0	3	2
5	34	0	58.0	0	0	-75	0	0	3
5	35	0	60.0	0	25	25	0	2	0
5	36	0	2.0	1	100	75	1	1	0
5	37	0	6.0	1	25	-75	0	1	0
5	38	0	1.0	1	100	75	1	1	1
5	39	0	21.0	1	50	-50	0	2	0
5	40	0	2.0	1	100	50	1	1	0
5	41	1	6.0	1	100	0	1	1	2
1	1	0	0.0	0	0	0	0	0	3
1	2	0	60.0	0	50	50	0	3	0
1	3	0	8.0	0	25	-25	0	2	0
1	4	0	2.0	0	25	0	0	2	1
1	5	0	37.0	0	10	-15	0	2	1
1	6	0	22.0	1	25	15	0	2	0
1	7	0	2.0	0	50	25	0	3	0
1	8	0	13.0	0	50	0	0	3	0
1	9	0	13.0	1	60	10	0	3	0
1	10	0	8.0	0	50	-10	0	3	2
1	11	1	58.0	1	100	50	1	0	3
2	1	0	0.0	0	0	0	0	0	3
2	2	0	60.0	0	75	75	0	2	0
2	3	0	7.0	1	25	-50	0	2	0
2	4	0	2.0	1	75	50	0	2	0
2	5	0	2.0	1	25	-50	0	2	0
2	6	0	2.0	1	100	75	1	1	3
2	7	0	66.0	0	75	-25	0	2	1
2	8	0	22.0	0	75	0	0	2	1
2	9	0	27.0	0	50	-25	0	3	0
2	10	1	13.0	1	90	40	1	1	3
3	1	0	0.0	0	0	0	0	1	1
3	2	0	21.0	1	0	0	0	1	1
3	3	0	36.0	0	10	10	0	1	1
3	4	0	21.0	0	25	15	0	2	1
3	5	0	22.0	1	100	75	1	1	0
3	6	0	6.0	1	100	0	1	1	0
3	7	1	1.0	1	100	0	1	0	3
4	1	0	0.0	0	0	0	0	1	1
4	2	0	21.0	1	30	30	0	2	1
4	3	0	37.0	1	50	20	0	2	0
4	4	0	2.0	0	25	-25	0	2	0
4	5	0	2.0	1	75	50	0	2	0
4	6	0	2.0	1	75	0	0	2	0
4	7	0	2.0	1	75	0	0	2	0
4	8	1	2.0	1	100	25	1	0	3
5	1	0	0.0	0	0	0	0	1	1
5	2	0	21.0	1	10	10	0	1	1
5	3	0	36.0	1	25	15	0	2	0
5	4	0	2.0	1	40	15	0	2	0
5	5	0	2.0	0	40	0	0	2	0
5	6	0	2.0	1	50	10	0	3	0
5	7	0	3.0	1	75	25	0	2	0
5	8	1	2.0	1	100	25	1	0	3
1	1	0	0.0	0	0	0	0	0	3
1	2	0	60.0	0	40	40	0	2	1
1	3	0	27.0	0	25	-15	0	2	2
1	4	0	47.0	1	75	50	0	3	2
2	5	0	58.0	0	0	-75	0	0	3
2	6	0	60.0	0	75	75	0	2	0
2	7	0	2.0	0	50	-25	0	3	0
2	8	0	8.0	1	75	25	0	3	2
2	9	0	58.0	1	75	0	0	3	0
2	10	0	13.0	1	50	-25	0	3	2
2	11	0	58.0	1	90	40	0	2	2
5	12	0	47.0	0	0	-90	0	0	3
5	13	0	60.0	0	50	50	0	3	2
5	14	0	58.0	1	100	50	1	0	3
2	15	0	65.0	0	0	-100	0	0	3
2	16	0	60.0	0	50	50	0	2	1
2	17	0	27.0	1	50	0	0	2	0
2	18	0	2.0	1	75	25	0	2	1
1	19	0	22.0	0	0	-75	0	1	1
1	20	0	21.0	0	50	50	0	2	3
1	21	0	77.0	1	100	50	1	0	3
2	22	0	65.0	0	0	-100	0	1	2
2	23	0	46.0	0	25	25	0	2	1
2	24	0	27.0	0	25	0	0	3	2
2	25	0	58.0	1	25	0	0	3	2
2	26	0	58.0	0	25	0	0	3	2
2	27	0	58.0	0	25	0	0	2	1
2	28	0	27.0	1	50	25	0	2	1
2	29	0	22.0	0	50	0	0	3	2
3	30	0	58.0	0	0	-50	0	1	1
3	31	0	21.0	1	50	50	0	2	1
3	32	0	27.0	1	75	25	0	2	1
3	33	0	22.0	0	50	-25	0	2	3
3	34	0	77.0	0	40	-10	0	2	0
3	35	0	2.0	0	50	10	0	2	2
3	36	0	57.0	0	40	-10	0	3	2
3	37	0	58.0	1	100	60	1	1	2
3	38	0	46.0	0	50	-50	0	3	2
3	39	0	58.0	0	50	0	0	3	2
4	40	0	58.0	0	0	-50	0	0	1
4	41	0	20.0	1	50	50	0	2	2
4	42	0	47.0	1	100	50	1	1	3
4	43	0	66.0	1	75	-25	0	1	3
4	44	0	76.0	1	100	25	1	1	2
4	45	0	56.0	1	75	-25	0	2	2
4	46	0	57.0	1	75	0	0	2	1
4	47	0	22.0	0	50	-25	0	2	0
4	48	0	12.0	1	50	0	0	2	1
4	49	0	22.0	1	60	10	0	2	3
5	50	0	72.0	0	0	-60	0	1	1
5	51	0	21.0	1	50	50	0	2	1
5	52	0	27.0	1	100	50	1	0	3
1	53	0	65.0	0	0	-100	0	0	3
1	54	0	60.0	0	50	50	0	2	0
1	55	0	2.0	1	50	0	0	2	2
1	56	0	47.0	1	50	0	0	3	0
1	57	0	3.0	0	50	0	0	2	2
1	58	0	57.0	1	50	0	0	2	0
1	59	0	2.0	1	100	50	1	1	3
1	60	0	66.0	1	75	-25	0	3	2
1	61	0	58.0	1	75	0	0	3	2
3	62	0	58.0	0	0	-75	0	0	3
3	63	0	60.0	0	75	75	0	2	0
3	64	0	2.0	0	50	-25	0	3	2
3	65	0	58.0	1	75	25	0	3	0
3	66	0	13.0	0	75	0	0	2	0
3	67	0	2.0	1	75	0	0	3	2
3	68	0	58.0	0	50	-25	0	3	2
4	69	0	58.0	0	0	-50	0	0	3
4	70	0	60.0	0	25	25	0	2	1
4	71	0	22.0	1	25	0	0	2	0
4	72	0	12.0	1	50	25	0	2	0
4	73	0	2.0	1	25	-25	0	2	0
4	74	0	12.0	1	75	50	1	2	2
5	75	0	57.0	0	0	-75	0	0	3
5	76	0	60.0	0	75	75	0	2	1
5	77	0	27.0	1	10	-65	0	2	0
5	78	0	12.0	0	50	40	0	2	0
5	79	0	2.0	1	75	25	0	2	0
5	80	0	12.0	1	75	0	0	2	0
2	81	0	2.0	0	0	-75	0	0	3
2	82	0	60.0	0	40	40	0	2	1
2	83	0	27.0	1	25	-15	0	1	0
2	84	0	1.0	0	25	0	0	3	2
2	85	0	58.0	0	40	15	0	2	1
2	86	0	27.0	0	25	-15	0	3	0
2	87	0	13.0	1	50	25	0	3	0
3	88	0	3.0	0	0	-50	0	0	3
3	89	0	60.0	0	90	90	1	2	1
3	90	0	22.0	1	50	-40	0	2	0
3	91	0	2.0	1	75	25	0	2	0
3	92	0	2.0	0	75	0	0	3	2
4	93	0	58.0	0	0	-75	0	0	3
4	94	0	60.0	0	75	75	0	2	1
4	95	0	27.0	0	25	-50	0	3	2
2	96	0	58.0	0	0	-25	0	0	3
2	97	0	60.0	0	50	50	0	2	3
2	98	0	77.0	1	50	0	0	3	2
2	99	0	58.0	0	25	-25	0	3	2
2	100	0	58.0	1	50	25	0	2	1
2	101	0	27.0	0	50	0	0	3	0
2	102	1	13.0	1	100	50	1	1	3
4	1	0	0.0	0	0	0	0	1	0
4	2	0	1.0	1	100	100	1	0	3
4	3	0	65.0	0	100	0	1	0	3
4	4	1	65.0	1	100	0	1	1	3
5	1	0	0.0	0	0	0	0	1	0
5	2	0	1.0	0	25	25	0	2	0
5	3	0	12.0	0	50	25	0	3	0
5	4	1	13.0	1	100	50	1	1	3
1	1	0	0.0	0	0	0	0	0	3
1	2	0	60.0	0	50	50	0	2	0
1	3	0	2.0	0	25	-25	0	2	0
1	4	0	2.0	1	25	0	0	2	0
1	5	0	2.0	0	50	25	0	3	2
1	6	0	58.0	1	50	0	0	2	0
1	7	1	2.0	1	100	50	1	0	3
2	1	0	0.0	0	0	0	0	0	3
2	2	0	60.0	0	50	50	0	3	0
2	3	0	3.0	1	25	-25	0	2	0
2	4	0	2.0	1	50	25	0	3	0
2	5	1	13.0	1	100	50	1	0	3
4	1	0	0.0	0	0	0	0	0	3
4	2	0	60.0	0	40	40	0	2	0
4	3	0	12.0	0	25	-15	0	3	0
4	4	0	13.0	0	25	0	0	3	0
4	5	0	13.0	1	50	25	0	2	0
4	6	0	2.0	1	75	25	0	3	0
4	7	0	3.0	1	50	-25	0	3	2
4	8	1	58.0	1	100	50	1	0	3
5	1	0	0.0	0	0	0	0	0	3
5	2	0	60.0	0	50	50	0	2	0
5	3	0	2.0	0	35	-15	0	3	0
5	4	0	13.0	0	25	-10	0	3	2
5	5	0	58.0	1	40	15	0	2	0
5	6	0	2.0	0	40	0	0	3	2
5	7	1	58.0	1	100	60	1	0	3
1	1	0	0.0	0	0	0	0	0	3
1	2	0	60.0	0	75	75	0	3	2
1	3	1	58.0	1	100	25	1	1	2
2	1	0	0.0	0	0	0	0	0	3
2	2	0	60.0	1	50	50	0	2	1
2	3	0	22.0	1	75	25	0	3	2
2	4	0	48.0	1	50	-25	0	3	0
2	5	1	13.0	1	100	50	1	0	3
3	1	0	0.0	0	0	0	0	0	3
3	2	0	60.0	0	25	25	0	3	1
3	3	0	28.0	1	25	0	0	2	2
3	4	1	47.0	1	100	75	1	1	2
4	1	0	0.0	0	0	0	0	0	3
4	2	0	60.0	1	25	25	0	1	1
4	3	0	36.0	1	75	50	0	2	1
4	4	0	22.0	0	50	-25	0	3	2
4	5	0	58.0	0	50	0	0	2	1
4	6	0	27.0	0	50	0	0	3	2
4	7	0	58.0	1	75	25	0	2	2
4	8	0	47.0	0	50	-25	0	3	2
5	9	0	58.0	0	0	-50	0	0	3
5	10	0	60.0	0	75	75	0	2	2
5	11	0	47.0	0	50	-25	0	3	2
5	12	0	58.0	0	50	0	0	3	2
1	13	0	58.0	0	0	-50	0	0	3
1	14	0	75.0	0	40	40	0	3	0
1	15	0	13.0	1	25	-15	0	2	1
1	16	0	22.0	1	25	0	0	2	0
1	17	0	12.0	0	30	5	0	3	0
1	18	0	13.0	0	40	10	0	3	0
1	19	0	13.0	1	75	35	0	2	0
1	20	0	2.0	0	50	-25	0	3	2
1	21	0	58.0	1	90	40	0	3	2
3	22	0	58.0	0	0	-90	0	0	3
3	23	0	60.0	0	40	40	0	2	0
3	24	0	2.0	1	40	0	0	2	0
3	25	0	12.0	1	50	10	0	2	2
1	26	0	47.0	0	0	-50	0	1	1
1	27	0	21.0	1	50	50	0	2	1
1	28	0	27.0	0	25	-25	0	2	1
1	29	0	37.0	1	25	0	0	3	0
1	30	1	3.0	1	100	75	1	1	3
2	1	0	0.0	0	0	0	0	1	1
2	2	0	21.0	0	25	25	0	2	1
2	3	0	27.0	1	75	50	0	3	0
2	4	0	3.0	1	50	-25	0	2	3
2	5	0	72.0	0	40	-10	0	3	0
2	6	1	3.0	1	100	60	1	1	3
3	1	0	0.0	0	0	0	0	1	1
3	2	0	21.0	0	25	25	0	2	1
3	3	1	37.0	1	100	75	1	1	3
4	1	0	0.0	0	0	0	0	1	1
4	2	0	21.0	1	50	50	0	3	1
4	3	0	28.0	0	40	-10	0	3	1
4	4	0	28.0	1	75	35	0	3	0
4	5	0	8.0	0	75	0	0	3	0
4	6	0	8.0	0	75	0	0	3	2
4	7	1	58.0	1	100	25	1	1	3
5	1	0	0.0	0	0	0	0	1	2
5	2	0	46.0	1	100	100	1	0	3
1	3	0	65.0	0	0	-100	0	0	3
1	4	0	60.0	0	50	50	0	2	0
1	5	0	2.0	0	30	-20	0	3	0
1	6	0	13.0	0	50	20	0	3	0
1	7	0	13.0	1	75	25	0	2	0
1	8	0	2.0	0	0	-75	0	0	3
1	9	0	60.0	0	50	50	0	2	0
1	10	0	2.0	1	40	-10	0	3	2
1	11	0	48.0	1	50	10	0	3	2
1	12	0	48.0	0	25	-25	0	3	2
2	13	0	58.0	0	0	-25	0	0	3
2	14	0	60.0	1	75	75	0	2	0
2	15	0	2.0	1	40	-35	0	2	1
2	16	0	37.0	1	60	20	0	3	2
2	17	0	58.0	0	25	-35	0	3	2
3	18	0	58.0	0	0	-25	0	0	3
3	19	0	60.0	0	75	75	0	2	0
3	20	1	12.0	1	100	25	1	1	3
4	1	0	0.0	0	0	0	0	0	3
4	2	0	60.0	0	50	50	0	2	0
4	3	0	2.0	1	10	-40	0	1	1
4	4	0	36.0	0	25	15	0	2	1
4	5	0	27.0	1	50	25	0	2	2
4	6	0	47.0	1	50	0	0	2	0
4	7	0	2.0	1	100	50	1	1	3
5	8	0	66.0	0	0	-100	0	0	3
5	9	0	60.0	0	50	50	0	3	2
5	10	0	58.0	0	50	0	0	3	2
5	11	1	58.0	1	100	50	1	0	3
2	1	0	0.0	0	0	0	0	1	1
2	2	0	21.0	1	75	75	0	2	2
2	3	1	47.0	1	100	25	1	0	3
5	1	0	0.0	0	0	0	0	1	1
5	2	0	21.0	0	40	40	0	3	2
5	3	1	58.0	1	100	60	1	0	3
2	1	0	0.0	0	0	0	0	0	3
2	2	0	60.0	0	75	75	0	2	0
2	3	0	2.0	1	75	0	0	2	0
2	4	0	2.0	0	50	-25	0	3	2
1	5	0	58.0	0	0	-50	0	0	3
