misconception_type,convo_turn,done,previous_action_id,listen_to_feedback,problem_progress,progress_delta,correct_solution,next_action_hint_strength,next_action_id
5,16,0,12,0,25,-25,0,2,2
5,17,0,2,1,25,0,0,2,47
5,18,0,47,0,10,-15,0,2,57
5,19,0,57,1,50,40,0,2,37
5,20,0,37,1,75,25,0,3,3
5,21,0,3,0,50,-25,0,2,27
1,22,0,27,0,0,-50,0,1,46
1,23,0,46,1,100,100,1,2,57
2,24,0,57,0,0,-100,0,2,47
2,25,0,47,0,25,25,0,3,58
2,26,0,58,1,100,75,1,1,56
5,27,0,56,0,0,-100,0,1,46
5,28,0,46,0,50,50,0,3,58
5,29,0,58,1,50,0,0,2,47
1,30,0,47,0,0,-50,0,0,60
1,31,0,60,1,50,50,0,2,22
1,32,0,22,1,50,0,0,2,27
1,33,0,27,0,50,0,0,3,28
1,34,0,28,1,75,25,0,2,22
1,35,1,22,1,100,25,1,0,65
2,1,0,0,0,0,0,0,1,21
2,2,0,21,0,50,50,0,2,2
2,3,1,2,1,75,25,1,1,71
3,1,0,0,0,0,0,0,0,60
3,2,0,60,0,50,50,0,1,46
3,3,1,46,1,100,50,1,0,65
4,1,0,0,0,0,0,0,1,21
4,2,0,21,0,40,40,0,2,27
4,3,0,27,1,50,10,0,3,58
4,4,0,58,1,50,0,0,2,37
4,5,0,37,1,50,0,0,2,37
4,6,0,37,1,75,25,0,2,37
4,7,1,37,1,100,25,1,1,71
5,1,0,0,0,0,0,0,1,21
5,2,0,21,1,20,20,0,1,36
5,3,0,36,1,50,30,0,2,22
5,4,0,22,0,25,-25,0,2,27
5,5,0,27,1,75,50,1,1,46
5,6,1,46,1,100,25,1,0,65
1,1,0,0,0,0,0,0,0,60
1,2,0,60,0,75,75,0,2,27
1,3,0,27,1,50,-25,0,2,2
1,4,0,2,0,25,-25,0,3,58
1,5,0,58,0,75,50,0,3,58
1,6,0,58,1,75,0,0,2,22
1,7,0,22,0,0,-75,0,0,60
1,8,0,60,0,50,50,0,2,27
1,9,0,27,1,20,-30,0,2,12
1,10,0,12,0,30,10,0,2,12
3,11,0,12,0,0,-30,0,0,60
3,12,0,60,0,25,25,0,1,76
3,13,0,76,0,25,0,0,2,12
3,14,0,12,1,75,50,0,2,2
4,15,0,2,0,0,-75,0,0,60
4,16,0,60,0,60,60,0,2,7
4,17,0,7,1,50,-10,0,2,2
4,18,0,2,0,25,-25,0,3,58
4,19,0,58,0,50,25,0,3,13
4,20,0,13,0,50,0,0,2,2
4,21,0,2,1,75,25,0,3,58
1,22,0,58,0,0,-75,0,0,60
1,23,0,60,0,75,75,0,2,27
1,24,0,27,1,75,0,0,2,22
1,25,0,22,1,25,-50,0,2,22
1,26,0,22,0,25,0,0,3,13
1,27,0,13,1,75,50,0,3,13
1,28,1,13,1,100,25,1,0,65
2,1,0,0,0,0,0,0,0,60
2,2,0,60,0,50,50,0,2,27
2,3,0,27,1,50,0,0,2,22
2,4,0,22,1,25,-25,0,2,2
2,5,0,2,1,50,25,0,2,22
2,6,0,22,0,40,-10,0,2,7
2,7,0,7,1,50,10,0,3,3
2,8,0,3,1,75,25,0,2,2
2,9,0,2,1,100,25,1,0,65
3,10,0,65,0,0,-100,0,0,60
3,11,0,60,0,75,75,0,2,2
3,12,0,2,0,50,-25,0,3,13
3,13,0,13,1,75,25,0,2,12
3,14,0,12,0,50,-25,0,3,58
3,15,1,58,1,75,25,0,2,72
5,1,0,0,0,0,0,0,0,60
5,2,0,60,1,75,75,0,2,2
5,3,0,2,1,50,-25,0,2,2
5,4,0,2,1,50,0,0,2,2
5,5,0,2,0,75,25,0,3,58
5,6,0,58,1,100,25,1,0,65
1,7,0,65,0,0,-100,0,0,60
1,8,0,60,0,75,75,0,2,7
1,9,1,7,1,100,25,1,1,66
3,1,0,0,0,0,0,0,0,60
3,2,0,60,0,25,25,0,3,13
3,3,0,13,0,25,0,0,2,37
3,4,0,37,1,75,50,0,2,2
3,5,0,2,1,75,0,0,2,7
3,6,1,7,1,100,25,1,1,6
4,1,0,0,0,0,0,0,0,60
4,2,0,60,0,50,50,0,1,76
4,3,0,76,0,50,0,0,3,3
4,4,0,3,1,50,0,0,3,13
4,5,0,13,1,40,-10,0,2,2
4,6,0,2,1,25,-15,0,1,1
4,7,0,1,1,50,25,0,2,2
4,8,0,2,0,25,-25,0,2,2
4,9,0,2,1,75,50,0,2,2
4,10,1,2,1,100,25,1,1,66
5,1,0,0,0,0,0,0,0,60
5,2,0,60,0,50,50,0,2,77
5,3,0,77,0,50,0,0,2,12
5,4,0,12,1,50,0,0,2,12
5,5,1,12,1,100,50,1,1,56
1,1,0,0,0,0,0,0,0,60
1,2,0,60,1,100,100,1,1,21
1,3,0,21,1,75,-25,0,2,2
1,4,0,2,1,100,25,1,1,6
1,5,1,6,1,100,0,1,1,46
2,1,0,0,0,0,0,0,0,60
2,2,0,60,0,70,70,0,2,27
2,3,0,27,1,50,-20,0,2,12
2,4,0,12,0,40,-10,0,2,57
2,5,1,57,1,100,60,1,1,6
3,1,0,0,0,0,0,0,0,60
3,2,0,60,0,75,75,0,2,27
3,3,0,27,1,75,0,0,3,3
3,4,0,3,1,50,-25,0,2,2
3,5,0,2,1,75,25,0,2,2
3,6,1,2,1,100,25,1,2,57
4,1,0,0,0,0,0,0,0,60
4,2,0,60,0,75,75,0,2,27
4,3,0,27,1,50,-25,0,2,22
4,4,0,22,1,75,25,0,2,2
4,5,0,2,1,75,0,0,2,7
4,6,0,7,0,75,0,0,3,58
5,7,0,58,0,0,-75,0,0,60
5,8,0,60,0,50,50,0,2,22
5,9,0,22,1,100,50,1,1,6
1,10,0,6,0,0,-100,0,0,60
1,11,0,60,0,40,40,0,3,58
1,12,0,58,1,50,10,0,2,72
1,13,0,72,1,50,0,0,3,58
1,14,0,58,1,50,0,0,3,58
1,15,0,58,1,75,25,0,2,27
1,16,0,27,1,100,25,1,1,56
2,17,0,56,0,0,-100,0,0,60
2,18,0,60,0,50,50,0,1,76
2,19,0,76,0,50,0,0,2,77
2,20,0,77,0,25,-25,0,3,58
2,21,0,58,1,100,75,1,0,65
2,22,0,65,1,100,0,1,0,70
4,23,0,70,0,0,-100,0,0,60
4,24,0,60,0,75,75,0,1,76
4,25,0,76,1,50,-25,0,2,72
4,26,0,72,1,75,25,0,1,71
4,27,1,71,1,100,25,1,1,66
5,1,0,0,0,0,0,0,0,60
5,2,0,60,0,40,40,0,2,77
5,3,0,77,0,25,-15,0,2,77
5,4,0,77,1,25,0,0,3,58
5,5,0,58,0,30,5,0,3,8
5,6,0,8,0,40,10,0,3,58
5,7,0,58,1,75,35,0,3,48
5,8,0,48,0,50,-25,0,2,57
5,9,0,57,1,100,50,1,1,66
2,10,0,66,0,0,-100,0,0,60
2,11,0,60,0,50,50,0,2,2
2,12,0,2,1,75,25,0,2,22
2,13,0,22,1,100,25,1,0,65
4,14,0,65,0,0,-100,0,0,60
4,15,0,60,0,75,75,0,3,3
4,16,0,3,1,50,-25,0,2,37
4,17,0,37,1,100,50,1,1,71
1,18,0,71,0,0,-100,0,0,0
1,19,0,0,0,0,0,0,0,0
1,20,0,0,0,50,50,0,2,27
1,21,0,27,0,50,0,0,2,47
2,22,0,47,0,0,-50,0,1,21
2,23,0,21,0,25,25,0,3,58
2,24,1,58,1,100,75,1,1,6
3,1,0,0,0,0,0,0,0,60
3,2,0,60,0,0,0,0,1,21
3,3,0,21,0,40,40,0,2,22
3,4,0,22,1,50,10,0,2,2
3,5,0,2,0,40,-10,0,2,2
4,6,0,2,0,0,-40,0,0,20
4,7,0,20,0,25,25,0,2,27
4,8,0,27,1,75,50,0,2,2
5,9,0,2,0,0,-75,0,1,21
5,10,0,21,0,75,75,0,2,22
5,11,0,22,0,50,-25,0,2,27
5,12,0,27,1,75,25,0,2,22
1,13,0,22,0,0,-75,0,0,60
1,14,0,60,1,75,75,0,3,13
1,15,0,13,1,40,-35,0,2,17
1,16,0,17,1,10,-30,0,1,1
1,17,0,1,1,50,40,0,2,2
1,18,0,2,1,100,50,1,1,6
4,19,0,6,0,0,-100,0,0,60
4,20,0,60,1,75,75,0,2,2
4,21,0,2,1,75,0,0,2,2
1,22,0,2,0,0,-75,0,0,60
1,23,0,60,0,40,40,0,2,22
1,24,0,22,1,75,35,0,2,7
1,25,0,7,1,5,-70,0,2,22
1,26,0,22,0,75,70,0,2,47
1,27,0,47,1,100,25,1,0,65
1,28,1,65,1,100,0,1,0,65
2,1,0,0,0,0,0,0,0,60
2,2,0,60,0,75,75,0,2,77
2,3,0,77,1,50,-25,0,2,47
2,4,0,47,1,90,40,0,2,22
2,5,0,22,1,75,-15,0,2,2
2,6,0,2,1,100,25,1,0,65
2,7,1,65,1,100,0,1,0,65
5,1,0,0,0,0,0,0,0,60
5,2,0,60,0,60,60,0,2,22
5,3,0,22,0,25,-35,0,2,27
5,4,0,27,1,75,50,0,2,77
5,5,0,77,1,100,25,1,0,65
5,6,1,65,1,100,0,1,0,65
2,1,0,0,0,0,0,0,0,60
2,2,0,60,0,75,75,0,2,22
2,3,0,22,1,75,0,0,2,2
2,4,0,2,0,50,-25,0,2,22
2,5,0,22,1,75,25,0,3,58
2,6,1,58,1,100,25,1,0,65
3,1,0,0,0,0,0,0,0,60
3,2,0,60,0,25,25,0,2,27
3,3,0,27,1,25,0,0,1,1
3,4,0,1,0,50,25,0,3,58
3,5,1,58,1,100,50,1,0,65
4,1,0,0,0,0,0,0,0,60
4,2,0,60,0,75,75,0,2,2
4,3,0,2,1,75,0,0,2,7
4,4,0,7,0,50,-25,0,2,17
4,5,0,17,1,75,25,0,2,2
4,6,0,2,0,70,-5,0,3,58
4,7,1,58,1,100,30,1,0,65
1,1,0,0,0,0,0,0,0,60
1,2,0,60,0,40,40,0,2,2
1,3,0,2,1,50,10,0,2,17
1,4,1,17,1,90,40,1,1,66
2,1,0,0,0,0,0,0,0,60
2,2,0,60,0,50,50,0,2,27
2,3,0,27,1,0,-50,0,1,36
2,4,0,36,1,40,40,0,2,12
2,5,0,12,0,40,0,0,2,27
2,6,0,27,1,25,-15,0,2,2
2,7,0,2,0,35,10,0,2,47
2,8,0,47,1,25,-10,0,3,48
2,9,0,48,1,50,25,0,2,47
2,10,0,47,1,100,50,1,1,66
2,11,0,66,1,100,0,1,1,1
2,12,0,1,1,75,-25,0,1,71
1,13,0,71,0,0,-75,0,0,60
1,14,0,60,0,50,50,0,3,3
1,15,0,3,1,60,10,0,2,2
2,16,0,2,0,0,-60,0,0,60
2,17,0,60,0,50,50,0,2,12
2,18,0,12,1,100,50,1,1,46
3,19,0,46,0,0,-100,0,0,60
3,20,0,60,0,40,40,0,2,2
3,21,0,2,1,50,10,0,2,2
3,22,0,2,0,25,-25,0,2,2
3,23,0,2,0,50,25,0,2,7
3,24,0,7,0,40,-10,0,2,22
3,25,0,22,1,40,0,0,2,2
3,26,0,2,1,50,10,0,2,2
3,27,0,2,1,60,10,0,2,2
4,28,0,2,0,0,-60,0,0,60
4,29,0,60,0,50,50,0,2,12
4,30,0,12,0,75,25,0,3,13
4,31,0,13,1,50,-25,0,2,27
4,32,0,27,1,100,50,1,1,6
4,33,0,6,0,75,-25,0,3,58
5,34,0,58,0,0,-75,0,0,60
5,35,0,60,0,25,25,0,2,2
5,36,0,2,1,100,75,1,1,6
5,37,0,6,1,25,-75,0,1,1
5,38,0,1,1,100,75,1,1,21
5,39,0,21,1,50,-50,0,2,2
5,40,0,2,1,100,50,1,1,6
5,41,1,6,1,100,0,1,1,46
1,1,0,0,0,0,0,0,0,60
1,2,0,60,0,50,50,0,3,8
1,3,0,8,0,25,-25,0,2,2
1,4,0,2,0,25,0,0,2,37
1,5,0,37,0,10,-15,0,2,22
1,6,0,22,1,25,15,0,2,2
1,7,0,2,0,50,25,0,3,13
1,8,0,13,0,50,0,0,3,13
1,9,0,13,1,60,10,0,3,8
1,10,0,8,0,50,-10,0,3,58
1,11,1,58,1,100,50,1,0,65
2,1,0,0,0,0,0,0,0,60
2,2,0,60,0,75,75,0,2,7
2,3,0,7,1,25,-50,0,2,2
2,4,0,2,1,75,50,0,2,2
2,5,0,2,1,25,-50,0,2,2
2,6,0,2,1,100,75,1,1,66
2,7,0,66,0,75,-25,0,2,22
2,8,0,22,0,75,0,0,2,27
2,9,0,27,0,50,-25,0,3,13
2,10,1,13,1,90,40,1,1,71
3,1,0,0,0,0,0,0,1,21
3,2,0,21,1,0,0,0,1,36
3,3,0,36,0,10,10,0,1,21
3,4,0,21,0,25,15,0,2,22
3,5,0,22,1,100,75,1,1,6
3,6,0,6,1,100,0,1,1,1
3,7,1,1,1,100,0,1,0,65
4,1,0,0,0,0,0,0,1,21
4,2,0,21,1,30,30,0,2,37
4,3,0,37,1,50,20,0,2,2
4,4,0,2,0,25,-25,0,2,2
4,5,0,2,1,75,50,0,2,2
4,6,0,2,1,75,0,0,2,2
4,7,0,2,1,75,0,0,2,2
4,8,1,2,1,100,25,1,0,65
5,1,0,0,0,0,0,0,1,21
5,2,0,21,1,10,10,0,1,36
5,3,0,36,1,25,15,0,2,2
5,4,0,2,1,40,15,0,2,2
5,5,0,2,0,40,0,0,2,2
5,6,0,2,1,50,10,0,3,3
5,7,0,3,1,75,25,0,2,2
5,8,1,2,1,100,25,1,0,65
1,1,0,0,0,0,0,0,0,60
1,2,0,60,0,40,40,0,2,27
1,3,0,27,0,25,-15,0,2,47
1,4,0,47,1,75,50,0,3,58
2,5,0,58,0,0,-75,0,0,60
2,6,0,60,0,75,75,0,2,2
2,7,0,2,0,50,-25,0,3,8
2,8,0,8,1,75,25,0,3,58
2,9,0,58,1,75,0,0,3,13
2,10,0,13,1,50,-25,0,3,58
2,11,0,58,1,90,40,0,2,47
5,12,0,47,0,0,-90,0,0,60
5,13,0,60,0,50,50,0,3,58
5,14,0,58,1,100,50,1,0,65
2,15,0,65,0,0,-100,0,0,60
2,16,0,60,0,50,50,0,2,27
2,17,0,27,1,50,0,0,2,2
2,18,0,2,1,75,25,0,2,22
1,19,0,22,0,0,-75,0,1,21
1,20,0,21,0,50,50,0,2,77
1,21,0,77,1,100,50,1,0,65
2,22,0,65,0,0,-100,0,1,46
2,23,0,46,0,25,25,0,2,27
2,24,0,27,0,25,0,0,3,58
2,25,0,58,1,25,0,0,3,58
2,26,0,58,0,25,0,0,3,58
2,27,0,58,0,25,0,0,2,27
2,28,0,27,1,50,25,0,2,22
2,29,0,22,0,50,0,0,3,58
3,30,0,58,0,0,-50,0,1,21
3,31,0,21,1,50,50,0,2,27
3,32,0,27,1,75,25,0,2,22
3,33,0,22,0,50,-25,0,2,77
3,34,0,77,0,40,-10,0,2,2
3,35,0,2,0,50,10,0,2,57
3,36,0,57,0,40,-10,0,3,58
3,37,0,58,1,100,60,1,1,46
3,38,0,46,0,50,-50,0,3,58
3,39,0,58,0,50,0,0,3,58
4,40,0,58,0,0,-50,0,0,20
4,41,0,20,1,50,50,0,2,47
4,42,0,47,1,100,50,1,1,66
4,43,0,66,1,75,-25,0,1,76
4,44,0,76,1,100,25,1,1,56
4,45,0,56,1,75,-25,0,2,57
4,46,0,57,1,75,0,0,2,22
4,47,0,22,0,50,-25,0,2,12
4,48,0,12,1,50,0,0,2,22
4,49,0,22,1,60,10,0,2,72
5,50,0,72,0,0,-60,0,1,21
5,51,0,21,1,50,50,0,2,27
5,52,0,27,1,100,50,1,0,65
1,53,0,65,0,0,-100,0,0,60
1,54,0,60,0,50,50,0,2,2
1,55,0,2,1,50,0,0,2,47
1,56,0,47,1,50,0,0,3,3
1,57,0,3,0,50,0,0,2,57
1,58,0,57,1,50,0,0,2,2
1,59,0,2,1,100,50,1,1,66
1,60,0,66,1,75,-25,0,3,58
1,61,0,58,1,75,0,0,3,58
3,62,0,58,0,0,-75,0,0,60
3,63,0,60,0,75,75,0,2,2
3,64,0,2,0,50,-25,0,3,58
3,65,0,58,1,75,25,0,3,13
3,66,0,13,0,75,0,0,2,2
3,67,0,2,1,75,0,0,3,58
3,68,0,58,0,50,-25,0,3,58
4,69,0,58,0,0,-50,0,0,60
4,70,0,60,0,25,25,0,2,22
4,71,0,22,1,25,0,0,2,12
4,72,0,12,1,50,25,0,2,2
4,73,0,2,1,25,-25,0,2,12
4,74,0,12,1,75,50,1,2,57
5,75,0,57,0,0,-75,0,0,60
5,76,0,60,0,75,75,0,2,27
5,77,0,27,1,10,-65,0,2,12
5,78,0,12,0,50,40,0,2,2
5,79,0,2,1,75,25,0,2,12
5,80,0,12,1,75,0,0,2,2
2,81,0,2,0,0,-75,0,0,60
2,82,0,60,0,40,40,0,2,27
2,83,0,27,1,25,-15,0,1,1
2,84,0,1,0,25,0,0,3,58
2,85,0,58,0,40,15,0,2,27
2,86,0,27,0,25,-15,0,3,13
2,87,0,13,1,50,25,0,3,3
3,88,0,3,0,0,-50,0,0,60
3,89,0,60,0,90,90,1,2,22
3,90,0,22,1,50,-40,0,2,2
3,91,0,2,1,75,25,0,2,2
3,92,0,2,0,75,0,0,3,58
4,93,0,58,0,0,-75,0,0,60
4,94,0,60,0,75,75,0,2,27
4,95,0,27,0,25,-50,0,3,58
2,96,0,58,0,0,-25,0,0,60
2,97,0,60,0,50,50,0,2,77
2,98,0,77,1,50,0,0,3,58
2,99,0,58,0,25,-25,0,3,58
2,100,0,58,1,50,25,0,2,27
2,101,0,27,0,50,0,0,3,13
2,102,1,13,1,100,50,1,1,66
4,1,0,0,0,0,0,0,1,1
4,2,0,1,1,100,100,1,0,65
4,3,0,65,0,100,0,1,0,65
4,4,1,65,1,100,0,1,1,66
5,1,0,0,0,0,0,0,1,1
5,2,0,1,0,25,25,0,2,12
5,3,0,12,0,50,25,0,3,13
5,4,1,13,1,100,50,1,1,71
1,1,0,0,0,0,0,0,0,60
1,2,0,60,0,50,50,0,2,2
1,3,0,2,0,25,-25,0,2,2
1,4,0,2,1,25,0,0,2,2
1,5,0,2,0,50,25,0,3,58
1,6,0,58,1,50,0,0,2,2
1,7,1,2,1,100,50,1,0,65
2,1,0,0,0,0,0,0,0,60
2,2,0,60,0,50,50,0,3,3
2,3,0,3,1,25,-25,0,2,2
2,4,0,2,1,50,25,0,3,13
2,5,1,13,1,100,50,1,0,65
4,1,0,0,0,0,0,0,0,60
4,2,0,60,0,40,40,0,2,12
4,3,0,12,0,25,-15,0,3,13
4,4,0,13,0,25,0,0,3,13
4,5,0,13,1,50,25,0,2,2
4,6,0,2,1,75,25,0,3,3
4,7,0,3,1,50,-25,0,3,58
4,8,1,58,1,100,50,1,0,65
5,1,0,0,0,0,0,0,0,60
5,2,0,60,0,50,50,0,2,2
5,3,0,2,0,35,-15,0,3,13
5,4,0,13,0,25,-10,0,3,58
5,5,0,58,1,40,15,0,2,2
5,6,0,2,0,40,0,0,3,58
5,7,1,58,1,100,60,1,0,65
1,1,0,0,0,0,0,0,0,60
1,2,0,60,0,75,75,0,3,58
1,3,1,58,1,100,25,1,1,56
2,1,0,0,0,0,0,0,0,60
2,2,0,60,1,50,50,0,2,22
2,3,0,22,1,75,25,0,3,48
2,4,0,48,1,50,-25,0,3,13
2,5,1,13,1,100,50,1,0,70
3,1,0,0,0,0,0,0,0,60
3,2,0,60,0,25,25,0,3,28
3,3,0,28,1,25,0,0,2,47
3,4,1,47,1,100,75,1,1,46
4,1,0,0,0,0,0,0,0,60
4,2,0,60,1,25,25,0,1,36
4,3,0,36,1,75,50,0,2,22
4,4,0,22,0,50,-25,0,3,58
4,5,0,58,0,50,0,0,2,27
4,6,0,27,0,50,0,0,3,58
4,7,0,58,1,75,25,0,2,47
4,8,0,47,0,50,-25,0,3,58
5,9,0,58,0,0,-50,0,0,60
5,10,0,60,0,75,75,0,2,47
5,11,0,47,0,50,-25,0,3,58
5,12,0,58,0,50,0,0,3,58
1,13,0,58,0,0,-50,0,0,75
1,14,0,75,0,40,40,0,3,13
1,15,0,13,1,25,-15,0,2,22
1,16,0,22,1,25,0,0,2,12
1,17,0,12,0,30,5,0,3,13
1,18,0,13,0,40,10,0,3,13
1,19,0,13,1,75,35,0,2,2
1,20,0,2,0,50,-25,0,3,58
1,21,0,58,1,90,40,0,3,58
3,22,0,58,0,0,-90,0,0,60
3,23,0,60,0,40,40,0,2,2
3,24,0,2,1,40,0,0,2,12
3,25,0,12,1,50,10,0,2,47
1,26,0,47,0,0,-50,0,1,21
1,27,0,21,1,50,50,0,2,27
1,28,0,27,0,25,-25,0,2,37
1,29,0,37,1,25,0,0,3,3
1,30,1,3,1,100,75,1,1,66
2,1,0,0,0,0,0,0,1,21
2,2,0,21,0,25,25,0,2,27
2,3,0,27,1,75,50,0,3,3
2,4,0,3,1,50,-25,0,2,72
2,5,0,72,0,40,-10,0,3,3
2,6,1,3,1,100,60,1,1,71
3,1,0,0,0,0,0,0,1,21
3,2,0,21,0,25,25,0,2,37
3,3,1,37,1,100,75,1,1,66
4,1,0,0,0,0,0,0,1,21
4,2,0,21,1,50,50,0,3,28
4,3,0,28,0,40,-10,0,3,28
4,4,0,28,1,75,35,0,3,8
4,5,0,8,0,75,0,0,3,8
4,6,0,8,0,75,0,0,3,58
4,7,1,58,1,100,25,1,1,71
5,1,0,0,0,0,0,0,1,46
5,2,0,46,1,100,100,1,0,65
1,3,0,65,0,0,-100,0,0,60
1,4,0,60,0,50,50,0,2,2
1,5,0,2,0,30,-20,0,3,13
1,6,0,13,0,50,20,0,3,13
1,7,0,13,1,75,25,0,2,2
1,8,0,2,0,0,-75,0,0,60
1,9,0,60,0,50,50,0,2,2
1,10,0,2,1,40,-10,0,3,48
1,11,0,48,1,50,10,0,3,48
1,12,0,48,0,25,-25,0,3,58
2,13,0,58,0,0,-25,0,0,60
2,14,0,60,1,75,75,0,2,2
2,15,0,2,1,40,-35,0,2,37
2,16,0,37,1,60,20,0,3,58
2,17,0,58,0,25,-35,0,3,58
3,18,0,58,0,0,-25,0,0,60
3,19,0,60,0,75,75,0,2,12
3,20,1,12,1,100,25,1,1,66
4,1,0,0,0,0,0,0,0,60
4,2,0,60,0,50,50,0,2,2
4,3,0,2,1,10,-40,0,1,36
4,4,0,36,0,25,15,0,2,27
4,5,0,27,1,50,25,0,2,47
4,6,0,47,1,50,0,0,2,2
4,7,0,2,1,100,50,1,1,66
5,8,0,66,0,0,-100,0,0,60
5,9,0,60,0,50,50,0,3,58
5,10,0,58,0,50,0,0,3,58
5,11,1,58,1,100,50,1,0,65
2,1,0,0,0,0,0,0,1,21
2,2,0,21,1,75,75,0,2,47
2,3,1,47,1,100,25,1,0,65
5,1,0,0,0,0,0,0,1,21
5,2,0,21,0,40,40,0,3,58
5,3,1,58,1,100,60,1,0,65
2,1,0,0,0,0,0,0,0,60
2,2,0,60,0,75,75,0,2,2
2,3,0,2,1,75,0,0,2,2
2,4,0,2,0,50,-25,0,3,58
1,5,0,58,0,0,-50,0,0,60
1,6,0,60,0,25,25,0,2,2
1,7,0,2,1,75,50,0,2,2
1,8,1,2,1,75,0,0,1,71
2,1,0,0,0,0,0,0,0,60
2,2,0,60,0,75,75,0,3,13
2,3,0,13,1,50,-25,0,3,28
2,4,0,28,1,50,0,0,3,58
2,5,1,58,1,100,50,1,0,65
3,1,0,0,0,0,0,0,0,60
3,2,0,60,1,25,25,0,1,76
3,3,0,76,0,50,25,0,3,13
3,4,0,13,0,40,-10,0,2,27
3,5,0,27,1,25,-15,0,1,36
3,6,1,36,1,100,75,1,0,65
4,1,0,0,0,0,0,0,0,60
4,2,0,60,0,30,30,0,3,13
4,3,0,13,0,25,-5,0,3,13
4,4,0,13,0,30,5,0,3,58
4,5,0,58,0,25,-5,0,3,13
4,6,0,13,1,75,50,1,1,66
5,7,0,66,0,0,-75,0,0,60
5,8,0,60,0,40,40,0,2,7
5,9,0,7,1,50,10,0,2,12
5,10,0,12,0,50,0,0,3,58
5,11,0,58,1,75,25,0,3,3
2,12,0,3,0,0,-75,0,0,60
2,13,0,60,1,75,75,0,2,2
2,14,1,2,1,100,25,1,1,66
3,1,0,0,0,0,0,0,0,60
3,2,0,60,0,25,25,0,2,12
3,3,0,12,1,75,50,0,2,2
3,4,0,2,0,25,-50,0,2,22
3,5,0,22,1,50,25,0,3,3
3,6,0,3,0,50,0,0,2,77
3,7,0,77,1,75,25,0,2,2
5,8,0,2,0,0,-75,0,1,46
5,9,0,46,0,25,25,0,3,13
5,10,0,13,0,50,25,0,2,12
5,11,0,12,1,50,0,0,2,2
5,12,0,2,1,50,0,0,3,58
5,13,0,58,1,75,25,0,2,2
1,14,0,2,0,0,-75,0,0,60
1,15,0,60,0,50,50,0,2,77
1,16,0,77,1,40,-10,0,1,21
1,17,0,21,1,20,-20,0,2,22
1,18,0,22,0,40,20,0,2,27
1,19,0,27,1,50,10,0,3,28
1,20,0,28,0,50,0,0,3,13
1,21,0,13,1,50,0,0,3,8
1,22,1,8,1,100,50,1,1,66
2,1,0,0,0,0,0,0,0,60
2,2,0,60,0,50,50,0,2,27
2,3,1,27,1,100,50,1,0,65
3,1,0,0,0,0,0,0,0,60
3,2,0,60,0,30,30,0,2,22
3,3,0,22,0,30,0,0,3,13
3,4,0,13,0,50,20,0,3,58
4,5,0,58,0,0,-50,0,0,60
4,6,0,60,1,75,75,0,2,27
4,7,0,27,0,30,-45,0,3,28
4,8,0,28,0,30,0,0,2,12
4,9,0,12,1,40,10,0,2,12
4,10,0,12,1,60,20,0,3,13
4,11,0,13,1,50,-10,0,2,2
4,12,0,2,1,50,0,0,2,2
4,13,0,2,1,75,25,0,2,2
4,14,0,2,0,50,-25,0,3,58
5,15,0,58,0,0,-50,0,0,60
5,16,0,60,0,50,50,0,2,27
5,17,0,27,1,50,0,0,2,2
5,18,0,2,1,50,0,0,2,2
5,19,0,2,1,50,0,0,3,3
5,20,1,3,1,100,50,1,1,71
1,1,0,0,0,0,0,0,0,60
1,2,0,60,0,50,50,0,3,13
1,3,1,13,1,100,50,1,0,65
2,1,0,0,0,0,0,0,0,60
2,2,0,60,0,50,50,0,2,22
2,3,0,22,0,10,-40,0,3,3
2,4,0,3,1,10,0,0,3,58
2,5,0,58,0,25,15,0,3,58
2,6,0,58,1,75,50,0,2,2
3,7,0,2,0,0,-75,0,0,60
3,8,0,60,0,75,75,0,2,27
3,9,0,27,0,40,-35,0,2,22
3,10,0,22,1,20,-20,0,2,12
3,11,0,12,0,50,30,0,3,13
4,12,0,13,0,0,-50,0,0,60
4,13,0,60,0,50,50,0,2,2
4,14,0,2,1,30,-20,0,3,13
4,15,0,13,1,75,45,0,2,2
4,16,0,2,1,25,-50,0,2,2
4,17,0,2,1,75,50,0,2,12
4,18,0,12,1,75,0,0,3,8
4,19,0,8,0,50,-25,0,3,13
4,20,0,13,1,75,25,0,2,2
4,21,0,2,0,40,-35,0,3,13
4,22,0,13,0,40,0,0,3,58
3,23,0,58,0,0,-40,0,0,60
3,24,0,60,0,50,50,0,2,27
3,25,0,27,0,25,-25,0,2,22
3,26,0,22,0,50,25,0,3,58
3,27,0,58,1,50,0,0,2,22
5,28,0,22,0,0,-50,0,0,60
5,29,0,60,0,75,75,0,2,27
5,30,0,27,1,50,-25,0,2,27
5,31,0,27,0,40,-10,0,2,22
1,32,0,22,0,0,-40,0,0,60
1,33,0,60,0,50,50,0,2,27
1,34,0,27,1,50,0,0,2,2
1,35,0,2,1,75,25,0,3,3
2,36,0,3,0,0,-75,0,0,60
2,37,0,60,0,40,40,0,3,3
2,38,0,3,1,50,10,0,2,27
3,39,0,27,0,0,-50,0,0,60
3,40,0,60,0,90,90,0,2,2
3,41,1,2,1,100,10,1,1,66
5,1,0,0,0,0,0,0,0,60
5,2,0,60,0,40,40,0,2,27
5,3,1,27,1,100,60,1,1,66
1,1,0,0,0,0,0,0,0,60
1,2,0,60,0,75,75,0,3,13
1,3,0,13,1,50,-25,0,2,2
